fatkhi tidar23;SUBSIDI PAKETAN\nSUBSIDI PAKETAN \nSUBSIDI PAKETAN;;;2021-02-03T17:48:23Z
Huahin Desi Natalya;Subhanallah, sehat selalu pak Mentri. Walaupun saya sempat kaget bapak Nadiem menjadi menteri Pendidikan dengan meninggalkan Gojek sehingga sistem operasi kalang kabut tidak seperti di era bapak. Tapi, saya ikut kagum dengan perjuangan bapak di dunia pendidikan. Semoga Allah selalu bersama bapak, menjaga bapak, dan bisa merealisasikan setiap mimpi baik untuk pendidikan Indonesia kedepan. Aamiinn yra;;;2021-02-03T00:11:01Z
mey listiani;Subhanallah suaranya pak mentri luar biasa wise banget, enak banget di denger, bikin adem;;;2021-02-02T06:32:29Z
namakuakbar;Suatu waktu nanti sesudah pandemi di negeri ini selesai dan orang2 sudah bisa mulai berfikir jernih dan adil dalam menganalis apa saja yang sesungguhnya terjadi dan bagaimana kebijakan penanganan pandemi ini ditatalaksanakan, saya sungguh percaya bahwa mereka2 yang hidup di masa depan akan memberi penilaian bahwa “sungguh, memang hal inilah pilihan terbaik yang tersedia dan bisa dilakukan di waktu itu”.\n\nSehat selalu untuk Mas Menteri dan om Dedy. Saya turut mendoakan untuk kebaikan dan kesehatan anda berdua ??;;;2021-02-01T16:49:23Z
Widhi Yakob;Suatu perubahan pasti akan mghasilkan pro dan kontra... Org yg brada dizona nyaman akan susah untuk diajak berubah.. itu sdh menjadi budaya dmn pun berada;;;2021-02-01T06:52:51Z
sri mira respitta;Suami opname di RS selama 3 minggu..terpaksa nitip anak2 ke eyang ..dan masih dibebani dgn PJJ online....anak 3 dan semua butuh kuota sdgkan suaminsdg sakit..saya fokus ngerqwat suami..lalu anak2..????apakah ryang nya masih harus saya bebani pembelajaran online pak mentriiii....????;;;2021-02-01T04:28:26Z
Iam Arthur;spp gratis itu tergantung dari pihak sekolah bapak ibu sekalian karna sekarang untuk bayar gaji guru dan untuk beli kuota internet sudah lewat bos yang sekarang nominalnya sudah ditambah tiap2 sekolah, jika ada yg masih bayar silahkan protesnya ke kepala sekolah atau komite sekolah bukan ke mas nadiem yg hanya punya kebijakan tp eksekusinya ada di sekolah. CMIIWW;;;2021-02-01T04:13:58Z
Kantaw Canggih;Sosok manusia cerdas, sabar, tulus, dan konseptor utk seorang Menteri (Muda Banget) Pendidikan dan Kebudayaan Indonesia saat ini.\nSemoga konsep? Bung Nadiem berjalan lancar.\nAamiin Yaa Rob..;;;2021-01-31T05:49:49Z
amanar amanar;sombong kali menterinya;;;2021-01-31T05:48:07Z
Soni Sugiantoro;Solusinya aja lah pak... Do your best;;;2021-01-30T08:44:24Z
Ocean View Chanel;so.. long time liburan sekolah. adek gw . jadi punya pemikiran sekelas ibu gw, padahal dia cowok kelas 4 sd. saya harus seneng apa nggak. gw pribadi, mau seneng apa nggak. gw bisa belajar bahagia dr itu. banyak generasi yg harus berfikiran bahwa dia bodoh, sifat malesnya harus di buang. coba kalo mereka berfikir, gw pinter. emang sbagian orang pinter tu ngga apa apa kalo males.\n\n\n\nterusin ndiri aja lah;;;2021-01-29T07:19:20Z
zaila nur upy;So ini ga cuma siswa siswi doang ya yang ngerasain mahasiswa juga ngerasain dong ya kayak gua pribadi?? pengeluaran gede pendapatan gaada parah nii??;;;2021-01-29T04:14:10Z
RyoHa Gaming;SMP , SMA , saya disuruh blajar rumus fisika, kimia, matematika , dll. udah kerja itu ga kepake 90% salah siapa donk?;;;2021-01-27T12:54:13Z
Widya Ramayanty;smoga sekolah segera d buka yaa, kasian anak? kelamaan d rumah, u protokol kesehatan tinggal d sosialisasikan ke anak? biar mereka pun aware thdp diri mereka, dari pd mereka d rumah doank????;;;2021-01-27T09:13:03Z
aninharuko ratna;Smoga mas mentri sehat dan sll dlm lindungan Allah swt. Indonesia need a person like u ????;;;2021-01-27T04:08:13Z
Triana Zoe;Smart mas Mentri... disaat pandemi untung punya mendikbud yg sigap dan melek tehnologi. Walaupun bnyk dikritik tetap saya salut sama pemikiran beliau.Keep up the good work;;;2021-01-20T06:15:42Z
mak wien;Smangat berjuang di masa sulit Pak Mentri.;;;2021-01-19T04:42:36Z
Nur Pra;Skripsi Harus ditiadakan / dihapuskan secepatnya juga !;;;2021-01-17T14:37:01Z
Mix Max Studio;Siswa belajar dr google bkn dr guru klo daring boss,apa yg ditakutin dr corona boss coba liat gw photo corona ky gmn,apakah ini untuk pembodohan 1 generasikah..;;;2021-01-15T08:45:27Z
onak oyuak666;Sistem pembelajaran di indonesia ketingalan 100 tahun sama malaysia..;;;2021-01-15T02:57:56Z
xkyou;Silent Revolutions;;;2021-01-11T18:44:41Z
Yoddy Mitra;silent revolution. nice pak menteri!;;;2021-01-11T12:34:02Z
Budi Asih;SILENT REVOLUTION 2020 : anak2 sekolah dari kalangan menengah kebawah bisa menikmati sekolah negeri yg notabene gratis. \nSANGAT IRONIS. Makanya Gusti Allah mengirimkan covid untuk menetralkan kembali tatanan di dunia ini;;;2021-01-10T13:07:16Z
Yasmin Nurfa'izah;Silent revolution ????;;;2021-01-10T01:20:35Z
anggi permana putra;Silent revolution : selalu ada hal positif di setiap kejadian, alhamdulillah mas menteri bisa nangkap, karena kalau zonasi berhasil, keuangan per sekolah transparan, dan kuliah gak harus selalu di kelas tapi praktek ke permasalahan di luar, Pendidikan kita jadi mirip di UK ????. \n\n Saya doakan semoga berhasil melaksanakan amanah untuk para pimpinan negara di saat kritis seperti ini ??;;;2021-01-09T12:35:40Z
Lely Hasan;Siiip nadim hebat;;;2021-01-09T00:15:49Z
Veri Sudiarsana;Siapapun mentri pendidikan di masa pandemi ini juga akan kesusahan. Semangat mas mentri;;;2021-01-08T14:18:12Z
the last man standing Wesley Gibson;siapa yang lulus sma tahun 2020 mana suaranya wkkw;;;2021-01-06T07:44:52Z
ahmad Afandy;siapa yang belajar online gak nyambung ke otak sama sekali ??;;;2021-01-06T03:43:42Z
Mr.Kimpong;Siapa pun anda, di elemen apapun anda, ayo peduli untuk pendidikan kita, terutama influencer, konten creator, kita bisa kok memulai dari konten-konten dengan adanya unsur pendidikan. mendidik dan menghibur, kenapa tidak ?!;;;2021-01-05T01:42:27Z
40_Riska Fitriani_ SAA;Siap menunggu kurikulum barunya ??????;;;2021-01-05T01:08:05Z
amg antarmitragemilang;share aja ya..... ada sekolah yang di kritik dan guru di kritik gegara belajar dengan zoom dan kasi tugas aja. dan orang tua ada yang protes karna bayaran tetep dan guru katanya makan gaji buta, maka sekolah itu yang harusnya belajar 4 jam dengan zoom maka dia belajar sampe jam  3 sore dengan zoom. so menurut saya tetep hargai guru dan pihak sekolah. pada dasarnya mereka hanya jalanin tugas mereka sebagai guru dan sekolah. mungkin mereka bahkan guru walaupun ga ada zoom dan pademic guru di indonesia honornya makin memperhatikan. jadi saling menghargai aja.;;;2021-01-02T03:30:38Z
Mr Kobayashi;Sewaktu saya kecil,menterinya orang-orang tua.\nSesudah saya tua,menterinya anak-anak kecil.;;;2021-01-01T01:55:23Z
Priska CR;setujuuu harus ada face to face... anak butuh kontak fisik supaya mereka tetep bisa fokus;;;2020-12-31T12:18:09Z
Shaqueena Azkia;Setuju!!!, kesuksesan PJJ itu bukan pada anak dan guru, tapi pada orangtua.;;;2020-12-31T03:03:21Z
Javier Adzkhan;Setuju peran org tua KUNCINYA.;;;2020-12-28T15:24:30Z
bibiiiib;Setuju Pak, demi kemajuan pendidikan anak.... hilangkan sistim pengajaran yang hanya memberi tugas saja ke murid dan tingkatkan edukasi guru agar anak2 indonesia lebih maju dan pintar;;;2020-12-27T18:32:23Z
Cakadidi Mandidi;SETUJU PAK MENTERI..... TATAP MUKA SANGAT PENTING UTK TUMBUH KEMBANG ANAK;;;2020-12-26T02:43:22Z
YMV;"Setuju gw pas Nadiem bilang "" Disiplin"" ... Itu yg dasar paling penting buat anak2 zaman now.. Dia yg pertama x menteri pendidikan yg declare kita butuh disiplin...";;;2020-12-18T07:09:26Z
wily jusni;Setuju dengan sekolah dibuka lagi.. tapi tetap dgn menjalankan protokol covid. Contohnya, tiap ruang kelas di setup seperti Lab. Bahasa.. dimana antar seat diberi divider kaca di kanan-kiri, depan-belakang.. kemudian anak2 diharuskan memakai face shield selama berada di sekolah. Insya Allah Aman.. dan anak2 pun happy krn ketemu dengan teman2nya.;;;2020-12-16T09:38:57Z
Wilddan Rezzy S.;Setuju dengan penjelasan singkat ttg sistem belajar d sekolah dgn pembagian jmlah siswa yg Mas Menteri sampaikan. \nSekolah kami sudah menerapkan tatap muka dari awal tahun pelajaran 2020/2021 dengan sistem pembagian jumlah siswa perkelas atau pembagian kelas mana yg belajar d sekolah dan belajar d rumah. Secara garis besar meskipun jam pelajaran kami kurangi, tapi efek dari anak mandiri untuk belajar d rumah sebelum dia belajar d sekolah sangat jauh terasa di banding ketika normal. Biasanya hanya sedikit siswa yg bisa mandiri belajar d rumah, skrg lbih dari setengah jmlah siswa bisa menerapkan itu. Sistemnya bisa diberikan tugas terlebih dahulu kemudian diberikan penguatan ketika blajar d skolah atau diberi pemahaman terlebih dahulu kemudian diberikan tugas mandiri ketika mreka bljar d rumah.;;;2020-12-16T06:25:57Z
Marnala Siahaan;Setuju dengan pak Nadiem, dari awal kami juga sudah pikirkan ini. Contoh TPI (maaf menyebutkan satu instansi), bisa dipakai lagi caranya. Tq ya pak Mentri.;;;2020-12-16T04:36:13Z
Darmain Darmain;Setuju dengan pak mentri, harus ada pembelajaran tatap muka. Gimana kalau kita buat petisi membuka sekolah ?;;;2020-12-15T16:30:02Z
Rimar Yona Yona;Setuju bgt dg pak nadiem..tatap muka it sangat penting untuk sistem pembelajaran siswa apalg untuk siswa2 SD. Semangat pak menteri..;;;2020-12-14T16:27:59Z
Meylinda Ridhi;Setuju banget pembelajaran facetime, tatap muka di kelas itu perlu banget di tambah lagi yang kuliah kayak gini. Apa cuma aku yang ngerasa satu semester ini ngga ngerti apa apa, tapi untung IPK ngga turun???;;;2020-12-12T16:04:34Z
Nor Azizah;Setiap tahun ada banyak sarjana pendidikan yang diluluskan oleh ptn dan pts negeri ini. Kalau memang mau bikin small grup kenapa pemerintah tak berdayakan mereka aja gitu loh. Mas mentri sendiri kan bilang bahwa pembelajaran perlu tatap muka;;;2020-12-10T23:21:48Z
Ari Yulianto;Setiap adanya perubahan pasti ada tantangan, kritik dan resisten, kalo program memang bagus dan bisa bermanfaat serta memajukan masyarakat so keep going...;;;2020-12-09T07:05:05Z
hendra salim;setengah tatap muka setengah lg online. itu the best.;;;2020-12-06T23:59:05Z
Alfa Yudhistira;"Setelah pjj, saya gak bisa melakukan hobi/sesuatu yg biasa saya lakukan... Selama lima hari dalam seminggu saya tidak merasa otak saya istirahat :""";;;2020-12-06T19:01:41Z
PASCA ADHA PRATAMA;Setelah nonton ini, gilaa anjir mas Nadiemm Cerdass banget. Semangat teruss mass.;;;2020-12-06T11:27:25Z
Fitri Aprianti Fauziah;Setelah mendengar bincang dengan mas menteri ini,,saya bisa faham pemikiran beliau.. Dan saya setuju mskipun memang role mode shifting itu ribeut,double metode tpi pendidik lebih senang.. Bisa tatap muka,, dn memahami knpa spti ini.. Yg terpenting demi Generasi bangsa ,demi anak2..kami siap berjuang bersama-sama dalam kondisi musibah covid19..;;;2020-12-06T04:44:24Z
Ayen Ribby;setelah dengar podcast ini, saya merasa masih menaruh kepercayaan kepada beliau. semangat Pak Nadiem!;;;2020-12-04T17:28:54Z
Doddy Permana;Setelah baca ini berdoalah agar anak Indonesia juga semuanya bisa belajar dan tetap sehat jasmani rohani.;;;2020-12-02T21:13:31Z
pak Agis;Setau menteri. \nKalo anak gak sekolah itu mereka aman belajar dirumah. Saya tanya yang didaerah anak2 sekarang dari pagi sampe sore ngapain ? Maen teroosssss. You are too naive mas menteri. Get your ass out of your desk dan mulailah survei lapangan...;;;2020-12-01T09:43:40Z
Endah;Sering-sering ya mas deddy undang pak nadiem. Terima kasih podcastnya;;;2020-11-29T14:18:37Z
Satria T;Serba salah emang jadi menteri pendidikan;;;2020-11-27T23:53:47Z
Baron Tenoyo;Sengaja tuh biar anak kt bodoh..gk bs ksh solusi;;;2020-11-24T18:01:02Z
ANGGRAINI DJ. USMAN;Senang sekali ketika dengar Mas Menteri bilang ini untuk siswa. Tapi, sayangnya masih ada juga siswa yang tidak mengerti bahwa ada orang-orang seperti Mas Menteri yang berjuang untuk mereka. ??;;;2020-11-23T15:25:46Z
Renata Hutapea;Semuanya boneka termasuk pak joko;;;2020-11-21T00:54:11Z
Stefanus Kurniawan;Semua untuk anak Indonesia KEREN...\nYuk sekolah lagi,  tatap muka dan belajar bersosialisasi utk membentuk karakter anak.\nProtokol kesehatan ketat wajib dilaksanakan. Semangat dan stay positive MrNadiem n MrDedy;;;2020-11-20T14:26:58Z
Saka Kusuma;Semua ucapan tentang penting nya tatap muka sama kaya yang di omongin QoriGore dan gw setuju;;;2020-11-18T02:49:11Z
Apip Sticker_Indonesia;Semua pejabat negara ini tidak kawatir dg adanya psbb, dll.... Lha wong mereka masih tetap ada angka masuk rekening... Trus rakyat Indonesia yang tidak oleh penghasilan dari kebijakan muu pie ....;;;2020-11-16T12:05:35Z
Dava dipa Dwijayanto;Semua orang jago ngomong tapi berkonsisten dan jujur sangat susah;;;2020-11-13T17:18:13Z
Denny Al Farisi;semua orang harus belajar disiplin, jangan ada ngotot ngototan;;;2020-11-12T04:25:59Z
Alfius Alfez;semua jwbannya sangat2 cerdas????;;;2020-11-07T09:01:04Z
Bae Yolaa;Semua hal pasti ada untung-ruginya (positif-negative) ??;;;2020-11-05T14:35:33Z
nama depan nama belakang;Semoga yang butek gelap bisa lebih jelas dengan ada penjelasan ini;;;2020-11-04T12:38:15Z
fieranita wahjuningsih;Semoga Tuhan mrmberikan hikmat utk Pak Mentri menetapkan langkah2 yg terbaik.  Anak2 bangsa ttp bisa maju... Amin.;;;2020-11-04T05:04:21Z
Abdullah abdurrachman syahab;semoga success , dan kami support dan berdoa utk anda Menteri;;;2020-11-03T23:24:00Z
Kenzio Fishing Adventure;semoga sekolah akan segera normal seperti dahulu;;;2020-11-02T14:30:00Z
Sumiyati Suseno;Semoga program pemerintah di bidang pendidikan banyak positifnya.\n\nAlhamdulillaah, dengan program belajar on line di rumah, saya merasa tertolong Pak, pada saat menjelang pensiun, dan setelah pensiun tapi belum ada penggantinya guru B Inggris di SMP n 3 Mlati, Sleman., dibanding sebelumnya, harus mengajar  tatap muka bersamaan di beberapa kelas.;;;2020-10-27T09:12:09Z
Alamsyah Record;Semoga pendidikan kita lebih baik lagi dengan adanya pak Nadiem .. sukses selalu;;;2020-10-26T12:42:20Z
Min ah Min ah;Semoga pemerintah Indonesia dan masyarakat nya selalu sehat selalu dan terus diberkati Tuhan amin;;;2020-10-26T10:05:15Z
Ahmad Arasy;Semoga pandemi ini cepat berlalu:) amin..\nSemangat melawan covid 19 ??\nJaga jarak,pakai masker,rajin cuci tangan;;;2020-10-15T12:23:59Z
Rojik Gedek;Semoga pandemi ini cepat berlalu;;;2020-10-15T03:24:25Z
irul anam;Semoga Pak Mentri Mentauladani Para leluhur Bangsa \nDalam Memgambil keputusan Karna kita bisa sampai titik sperti ini karna jasa para pahlawan pendidikan \nSemoga yg tulus mulus;;;2020-10-11T07:50:52Z
Kevin Kristianto;semoga netizen indo bisa kompak bahu membahu bersama seluruh masyarakat dan pemerintah untuk mampu survive di pandemi ini. jangan hanya menyalahkan dan meminta pejabatnya mundur. itu ga solutif.;;;2020-10-11T05:09:19Z
dr. Agustian Winarno;Semoga mentri kayak gini bisa di pertahanin 10 tahun. jadi bener2 memiliki waktu untuk memberikan dobrakan perubahan-perubahan yang negara kita butuhkan. Karena pendidikan tidak hanya soal intelektual tapi disana ada juga pendidikan bernegara dan bersikap.;;;2020-10-11T04:59:30Z
AKU BAGUS;"Semoga mas mentri bisa mewujudkan impian bangsa kita.  "" mencerdaskan kehidupan bangsa""";;;2020-10-11T04:31:54Z
chen chen;"Semoga komentar saya di baca tolong like yg banyak.\nYth. Pak nadiem SKS saya hilang 4 gara"" kebijakan bapak kuliah merdeka. Saya gak membayangkan orang tua saya kerja capek"" buat kuliahin saya, biaya tugas, wara wiri kampus, waktu saya dan kelelahan saya. Sedangkan 4 sks yg berharga setengah mati saya tempuh hilang ditelan bumi dan semua pihak hanya bilang, INI SEMUA KARENA KURIKULUM YANG BARU.";;;2020-10-10T11:06:09Z
Tinky Winky;"semoga dosen"" gw pada baca ni ,dancuk kabeh ,mentang"" daring ngasih tugas deadline nya mepet semua ,yang kuliah dibayarin ortu mah gak pusing ,kami pejuang kerja part time supaya bisa kuliah yang ada ni otak kayang pakkk ,ampun dah ah";;;2020-10-08T18:35:25Z
jacut channel;Semoga Bosque sekeluarga selalu dalam lindungan Allah SWT dan dilancarkan segala urusanya dan diberkahi rezekinya amiin\n\n@jacut17;;;2020-10-06T05:48:14Z
E lliod;Semoga badai ini segera berlalu and every bodys happy;;;2020-10-04T20:35:54Z
Yuaza Ethes;Semoga amanah;;;2020-10-03T07:59:06Z
Puteri Aysila;Semoga Allah beri kesehatan utk semua bro2 pejuang bangsa ini, \njuga pak bro Pepo (udah dengar statement SBY donk, cnbc) \n\nBersatu !!!;;;2020-10-02T14:46:54Z
Ade Samsudin;Semngt pk nadiem ..klau cape jdi guru honor ajh ngadepin ank sd plgi kls 1;;;2020-10-02T09:14:56Z
irza rozadi;semat terus mas nadiem;;;2020-10-02T04:25:49Z
North Dakota;Semangatt pakk nadiemm , we proud to have you ??????;;;2020-10-02T02:43:30Z
Rifqi Muzakki;Semangat, semua ini bukan salahmu. Kamu hanya perlu berusaha sesuai yang bisa kamu usahakan. Banyak orang positif mendukungmu, kamu hanya terlalu sibuk oleh kesendirianmu. Ini bukan akhir dunia, tetaplah mengusahakan dan berfikir positif. Bersama, kita bisa. Indonesia ayo maju;;;2020-10-02T02:34:38Z
sachie rahman;Semangat untuk Indonesia\nApa yang dimaksud Pak Mentri benar karena Singapore jga melakukan sistem ini;;;2020-10-02T00:41:18Z
roian iqbal;semangat trus bertugas pak Nadiem!? pedidikan indonesia butuh perubahan dr bapak, ttep support apapun kebijakan dr bpk..;;;2020-10-01T08:31:08Z
Fitra Syawalif;Semangat trs bapak nadiem!!!!;;;2020-10-01T06:03:19Z
Prisa Meidiani;Semangat terus pak nadiem dalam membangun bangsa.... pantang menyerah....aq nonton nya sampe habis sampe sakit kepala loh...u r very2 amazing....;;;2020-09-30T16:06:00Z
Yarra Reis;Semangat terus Mas Mentri ?? Setiap orang ada masanya dan setiap masa ada orangnya. Pak Nadiem adalah Mentri Pendidikan diwaktu yg tepat #zaman milenial #zaman now;;;2020-09-30T01:22:18Z
Nur Ikhfan;Semangat terus mas menteri Nadiem Makarim, ??????;;;2020-09-29T16:03:44Z
Ryan Andrean;semangat terus mas menteri ?? untuk membuat pendidikan Indonesia jd lebih baik ??;;;2020-09-29T14:20:02Z
Yanuar Tri Susanti;Semangat terus buat mas mentri...;;;2020-09-29T12:49:41Z
Irfan email;Semangat terus bang Nadiem!;;;2020-09-29T05:32:25Z
Nurmala Silalahi;Semangat pak Nadim, terimakasih semua masukannya;;;2020-09-29T04:42:23Z
New Jersey;Semangat pak Nadim sekolah buka kalau sudah ada vaksin demi keselamatan anak;;;2020-09-29T02:18:41Z
Agnes Shella;Semangat Pak Nadim ????;;;2020-09-29T01:45:33Z
haya farizta;semangat pak nadiemm ?????;;;2020-09-28T13:09:56Z
b p;SEMANGAT PAK NADIEM\nSAYA BERSAMA ANDA!;;;2020-09-28T08:17:07Z
Charma Lizaa;Semangat pak nadiem??;;;2020-09-27T14:46:21Z
devi J;Semangat pak Nadiem.keren visi misi nya.Tuhan berserta bapak dan keluarga;;;2020-09-27T12:56:41Z
Evy Yatna;Semangat pak nadiem.....????;;;2020-09-27T11:40:25Z
Achmad Sodiqin;Semangat pak Nadiem... dan mas deddy . Saatnya mari kita bersatu untuk Indonesia lebih maju.;;;2020-09-27T05:40:53Z
Yettin Anisa;Semangat pak Nadiem, ubah sistem pendidikan!! Terutama K13, tuntutan administrasi guru yg bikin gurunya jadi gk fokus mentransfer ilmu ke murid2nya.;;;2020-09-27T04:44:54Z
Gusswidya _;Semangat pak nadiem, semoga pendidikan di Indonesia bisa maju di bwah ke pemimpian pak nadiem ??;;;2020-09-27T02:57:28Z
REY NALDI;SEMANGAT PAK NADIEM, I'M SO GREATFUL INDONESIA HAVE PERSON LIKE YOU;;;2020-09-26T15:46:29Z
Putri Anna Marbun;Semangat pak nadiem!!!!??;;;2020-09-26T06:41:14Z
J;semangat pak nadiem!;;;
Aulia Ningrum;Semangat pak Nadiem!;;;2020-09-26T03:06:34Z
Muhammad Ferdiansyah;Semangat Pak Nadiem dan semoga tetap diberikan kesehatan;;;2020-09-25T16:59:48Z
kendra kara;semangat pak nadiem \nwe support you all the way..... hopefully, u can still make a transformation in our country education system in this difficult situation...God Bless;;;2020-09-25T15:46:37Z
Hilda Febriana;Semangat pak Nadiem;;;2020-09-24T15:50:36Z
Marsel Pakung;Semangat Pak Menteri, semoga covid tidak terlalu berdampak keperkembangan pendidikan di indonesia.Saya salut beliau, selalu menjawab dengan rileks.??????;;;2020-09-24T09:57:04Z
Dewi Novia;Semangat Nadiem.... Indonesia need you;;;2020-09-24T05:24:24Z
Andra Ramadhan Motovlog;Semangat mas nadiem ??;;;2020-09-24T02:45:45Z
Jumilianah Mila;Semangat mas menteri...;;;2020-09-23T13:45:43Z
Raka Subawa;Semangat mas menteri;;;2020-09-23T07:47:41Z
1 1;Semangat kak nadiem, kapten kapal yg hebat tercipta dari badai terberat yg pernah ada...;;;2020-09-23T02:59:57Z
SMAN1DS CHANNEL;semangat dan sehat terus pak menteri, agar kami juga semangat, semoga Tuhan melindungi pak menteri, buat mas deddy anda luar biasa...;;;2020-09-22T16:10:29Z
Siti Fathonah;Semangat dan niat Mas Mentri sangat baik,pasti akan di mudahkan dan di berikan kelancaran untuk melaksanakan tugas mulia untuk kemajuan pendidikan indonesia;;;2020-09-22T05:51:18Z
Ir Vandi;Semangat buat Pak Mentri semoga reailasi dr keputusannya adalah yg terbaik;;;2020-09-21T21:20:55Z
Indra Wardani;Semangat bapak mentri;;;2020-09-21T10:04:36Z
Naufal Hamdani20;Semangat;;;2020-09-21T07:13:40Z
Siti Rosidah;Semangaat teruus bapak nadiem????;;;2020-09-21T07:09:05Z
Arina Arina Sa'adah;Semangaaaat pak Nadiem ??;;;2020-09-21T03:43:53Z
Shila Nur Aulia;Selama pandemi saya tidak mengerti semua materi yang ada;;;2020-09-21T00:23:45Z
Nuliana Anna;Selalu senang kalau dengar pak Nadiem bicara, setiap penjelasan yang diberikan benar2 menambah wawasan.. tetap semangat dan sehat2 terus pak...;;;2020-09-20T17:59:22Z
Alfiyatul Ar;Sekolahku Negeri, tapi tetep aja bayar Sop perbulan 200k. Wlpun lagi pandemi gini..\nNgga dapet kuota dari sekolahan juga??;;;2020-09-20T11:58:39Z
Mery Ferayanti;Sekolah tatap muka lebih elektif dari pada daring.;;;2020-09-20T10:09:39Z
Tiffanyka Mirza;Sekolah menjadi momok menakutkan terkena covid drpd mol cafe resto dan tempat wisata. Pikiran sy mungkin corona cm ada d sekolah. Aslu gak efektif bgt sekolah daring. Dan gini ya klo ortu bisa ngajarin anak nya. Gak perlu ada sekolah di dunia ini.;;;2020-09-19T15:43:41Z
Achmad Bayu;sekolah masuk titik;;;2020-09-19T09:24:00Z
setio wati;Sekolah masih meminta dana kpd ortu murid untk hal2 edukasi tambahan spt seminar;;;2020-09-19T08:04:22Z
?;sekolah mana tuh protokol ketat? sekolah gw kemarin foto kartu peserta 500+ murid masuk B aja, cuma make masker;;;2020-09-19T04:29:34Z
Sumiani Sumiani;Sekolah mahal.kuliah pakakai uang jadi guru honorer gak cukup buat ongkos di kampung.akhirnya buruh aja ma tani;;;2020-09-19T01:49:43Z
Parepare alibaba;Sekolah kenapa harus diribetin juga si? Pasar aja yg dari dulu buka tidak seketat itu protokol kesehatannya. \nLah kita yg sekolah, harus ini lah, harus itu lah, kenapa se ribet itu si pak? Kan jadi males;;;2020-09-18T18:49:50Z
Erpan Prakoso;Sekolah kapan mas nadiem udh pada banyak yg hamil tuh;;;2020-09-18T18:25:00Z
Fitri Bestari;Sekolah itu yang penting bukan hanya soal pembelajarannya, tapi soal pendidikannya.. Mendidik generasi penerus bangsa lewat online itu susah lo;;;2020-09-18T17:25:23Z
Simple;Sekolah gua jarang banget zoom atau pake aplikasi tatap muka online , tapi tugas numpuk , dijelaskan materinya kaga , pr dikasih terus , gila ga tuh;;;2020-09-18T13:33:46Z
wawan gunawan;"sekolah emang penting sih apalagi di indonesia yg mewajibkan pencari kerja itu harus punya ijazah.. cuman menurut saya pola pembelajaran nya yg salah, di indonesia mulai dari tk,sd,smp,sma/smk sistem nya tuh sama cuman nulis ngerjain tugas terus ulangan. yaudah lulus sma/smk hanya sebagian orang kreative, coba kalau misalkan setiap tingkatan itu beda sistem nya misalkan TK dan SD sebagai dasar terus SMP nentuin mau kearah mana.! dan SMK sebagai penyempurna pilihan kita d smp jadi d SMK gk perlu lagi kita harus sering nyatet ngerjain tugas tapi fokus terhadap apa yg bisa kembangkan.. kalau gitu kayanya bangsa kita bisa pada kreative ""KAYANYA""";;;2020-09-18T11:27:28Z
Abdul Azis;Sekolah during menguntungkan pak mentri jual Kuota data kaya Gojek aja.\nLihat pendidikan di daerah yg sinyalnya tdk bagus. Anak usia 7 sd 9 tahun masih banyak yg belum bisa baca tulis. Miris sekali buat orang tua mereka yg ga punya HP android apalagi Kuota. Belum juga mereka itu orang tua yg gaptek. \nCoba buatkan strategi khusus buat pendidikan Dasar pemula usia 6 sd 9 th.\nJangan kembali ke zaman   jepang.\nAda Usia Wajib Belajar di jaman Orba.\nIndonesia mundur 20 th dlm tingkat pendidikan. Khususnya usia dini.\nBaca tulis ga bisa download game pada pinter.;;;2020-09-18T07:49:13Z
Oei Fanny Wuisan;sekolah dibuka lagi dengan protokol kesehatan. kalau anak sakit (walaupun ringan) diharuskan tidak masuk dan pelajaran hari itu diinfokan lewat daring.;;;2020-09-18T05:01:29Z
d'planck;Sekolah di tutup tmpat pariwisata di buka.. gokil;;;2020-09-17T15:33:42Z
Kanak Amatiran;"Sekolah di tutup dengan dalih covid -19, tapi anak anak banyak bermain di luaran ""tdk diam di rumah"" pak Nadiem maaf kalo sy bilang anda to LoL, sy beri masukan pak kenapa tdk menggunakan protokol kesehatan dng wajib menggunakan 1. Face shield 2. Masker 3. Selalu bawa handsanitizer dan masih banyak lagi yg bisa dilakukan. Kenapa tdk dilakukan.";;;2020-09-17T13:34:01Z
Muh.Rafif.K;Sekolah biasanya : 1 hari buat belajar/memahami 1 haru lagi buat tugas\n\nSekolah Online : 1 hari tugas, 1 hari tugas juga;;;2020-09-17T07:43:03Z
Winny Ismianti Galvani;Sekitar menit 30 tentang lonelyness anak itu bener banget;;;2020-09-17T02:01:11Z
Winny Ismianti Galvani;Sekitar menit 21 35. Saya sangat setuju. Kalau anak2 masih perlu pembelajaran secara tatap muka dengan guru.;;;2020-09-17T01:14:40Z
Gluttonism;Sekarang, pertanyaannya dibalik nih ye Pak Nadiem...\nKALAU MATI SATU GENERASI GIMANA BRO???;;;2020-09-16T16:50:27Z
Berkahing Tanduran;Sekarang banyak ortu yg jadi guru dirumah ....lihat pelajaran anaknya...mengajari anaknya ngerjain pr...dan berantem gara gara tugas sekolah...ibu ibu Jd lebih emosi darting gara gara tugas sekolah???? tapi positifnya kita Jd lebih dekat dengan anak....;;;2020-09-16T16:23:37Z
ma2h salanribucan;Sekalipun teman dan kenal lama cara bicara dedy tidak sopan.biar gmnpun itu mentri.;;;2020-09-16T13:16:19Z
